long_from,long_to,lat_from,lat_to
117.474998,117.3736111,0.119691,2.835833333
140.516006,132.759444,-2.57695,-5.760278
111.47299960000001,111.7480011,0.063619003,-0.34886899600000004
117.250128,117.56944399999999,-0.37447800000000003,3.326667
109.0339966,110.375,-7.645060062000001,-6.97273
112.9369965,115.435997,0.835578024,-2.216559887
121.660278,120.32399699999999,-2.203333,-2.55803
132.2669983,131.287,-2.9201900960000002,-0.894
119.908647,116.8939972,-0.9164620000000001,-1.268270016
119.5540009,119.908647,-5.061629772,-0.9164620000000001
111.7480011,114.92881000000001,-0.34886899600000004,-1.02581
115.16699979999999,118.6869965,-8.748169899,-8.539649962999999
